ticker,Date,num_mentions
NVQ,02-01,6
NVR,01-01,4
NVR,02-01,4
NVR,03-01,1
NVS,12-01,2
NVTA,01-01,32
NVTA,02-01,9
NVTA,03-01,3
NVTA,06-01,1
NVTA,08-01,1
NVTA,09-01,1
NVTA,12-01,4
NVVE,05-01,2
NVVE,06-01,2
NWBO,04-01,1
NWL,05-01,1
NWL,07-01,1
NWS,02-01,2
NXE,02-01,15
NXE,03-01,2
NXE,04-01,3
NXE,05-01,3
NXE,06-01,2
NXE,09-01,3
NXP,04-01,1
NXP,06-01,1
NXPI,02-01,8
NXPI,03-01,2
NXPI,04-01,3
NXPI,06-01,2
NXTD,02-01,2
NXTTF,02-01,4
NYC,01-01,60
NYC,02-01,90
NYC,03-01,41
NYC,04-01,13
NYC,05-01,20
NYC,06-01,19
NYC,07-01,13
NYC,08-01,14
NYC,09-01,9
NYC,12-01,12
NYCB,07-01,1
NYMT,05-01,3
NYMT,06-01,3
NYMX,06-01,1
NYT,01-01,10
NYT,02-01,65
NYT,03-01,11
NYT,04-01,2
NYT,05-01,4
NYT,06-01,1
NYT,07-01,1
NYT,08-01,3
NYT,09-01,1
O,01-01,2
O,03-01,1
O,04-01,1
O,06-01,2
OAC,01-01,12
OAC,12-01,2
OAS,01-01,2
OB,09-01,1
OC,01-01,36
OC,02-01,259
OC,03-01,27
OC,04-01,3
OC,05-01,11
OC,06-01,7
OC,12-01,2
OCC,01-01,2
OCC,02-01,10
OCC,03-01,4
OCC,04-01,3
OCC,05-01,4
OCG,03-01,1
OCGN,02-01,359
OCGN,03-01,103
OCGN,04-01,114
OCGN,05-01,137
OCGN,06-01,124
OCGN,07-01,15
OCGN,08-01,44
OCGN,09-01,27
OCGN,10-01,12
OCN,01-01,2
OCSL,06-01,1
ODFL,06-01,1
ODP,02-01,1
ODT,03-01,2
OEF,03-01,5
OEG,01-01,2
OEG,02-01,1
OEG,05-01,1
OEG,06-01,1
OEG,08-01,1
OFC,01-01,8
OFC,02-01,9
OFC,03-01,2
OFC,04-01,1
OG,05-01,27
OG,06-01,198
OG,07-01,60
OG,08-01,31
OG,09-01,40
OG,10-01,7
OGEN,02-01,4
OGEN,05-01,2
OGI,01-01,6
OGI,02-01,106
OGI,03-01,12
OGI,04-01,3
OGI,05-01,2
OGI,06-01,1
OGI,07-01,1
OGI,08-01,1
OGI,10-01,1
OGN,06-01,1
OGS,02-01,2
OGS,03-01,1
OGS,06-01,2
OI,01-01,360
OI,02-01,154
OI,03-01,145
OI,04-01,87
OI,05-01,54
OI,06-01,99
OI,07-01,17
OI,08-01,14
OI,09-01,8
OI,10-01,2
OI,12-01,40
OIH,04-01,1
OIH,05-01,2
OIH,06-01,18
OIH,07-01,8
OIH,08-01,1
OIH,09-01,1
OIL,01-01,12
OIL,02-01,32
OIL,03-01,15
OIL,04-01,5
OIL,05-01,3
OIL,06-01,7
OIL,07-01,5
OILFF,02-01,2
OILK,03-01,1
OKE,02-01,2
OKE,06-01,2
OKE,09-01,2
OKE,12-01,2
OKTA,03-01,1
OKTA,04-01,4
OKTA,05-01,3
OKTA,06-01,2
OLD,01-01,74
OLD,02-01,67
OLD,03-01,32
OLD,04-01,15
OLD,05-01,6
OLD,06-01,7
OLD,12-01,10
OLED,01-01,8
OLED,02-01,7
OLED,03-01,25
OLED,04-01,1
OLED,06-01,1
OLED,07-01,2
OLLI,01-01,2
OLLI,06-01,2
OLN,01-01,10
OLN,04-01,2
OLN,05-01,5
OLN,06-01,2
OLN,07-01,2
OLN,08-01,1
OLPX,10-01,3
OM,02-01,2
OM,03-01,5
OM,05-01,1
OM,06-01,2
OMER,02-01,12
OMER,03-01,1
OMF,06-01,2
OMFS,02-01,6
OMI,02-01,1
OMI,04-01,1
OMP,06-01,1
OMP,07-01,1
ON,01-01,704
ON,12-01,98
ONE,01-01,386
ONE,12-01,24
ONEM,01-01,2
ONEQ,06-01,2
ONEY,03-01,1
ONON,09-01,2
ONTO,01-01,14
ONTO,02-01,13
ONTO,04-01,1
ONTO,12-01,2
ONTX,03-01,2
ONTX,05-01,2
ONTX,06-01,1
OPA,05-01,1
OPAD,09-01,277
OPAD,10-01,1
OPCH,01-01,2
OPEN,01-01,292
OPEN,12-01,14
OPENW,05-01,1
OPI,02-01,1
OPK,01-01,14
OPK,02-01,7
OPK,03-01,7
OPK,05-01,2
OPK,06-01,2
OPK,09-01,2
OPP,02-01,1
OPP,04-01,1
OPRA,02-01,2
OPRA,03-01,1
OPRA,04-01,2
OPT,01-01,2
OPT,02-01,2
OPTI,01-01,2
OPTT,07-01,1
OR,01-01,264
OR,12-01,34
ORA,01-01,4
ORA,02-01,2
ORA,03-01,4
ORA,04-01,7
ORAN,01-01,4
ORAN,03-01,1
ORBC,03-01,2
ORC,05-01,4
ORC,06-01,3
ORCC,03-01,5
ORCL,01-01,14
ORCL,03-01,1
ORCL,06-01,4
ORCL,09-01,2
ORGN,08-01,13
ORLY,01-01,2
ORLY,02-01,1
ORLY,03-01,1
ORMP,02-01,2
ORPH,06-01,31
OSCR,04-01,1
OSCR,05-01,1
OSCR,06-01,2
OSCR,07-01,1
OSCR,09-01,13
OSH,01-01,2
OSH,02-01,4
OSH,05-01,1
OSH,08-01,2
OSH,09-01,1
OSK,02-01,133
OSK,03-01,23
OSK,05-01,3
OSK,06-01,21
OSK,08-01,17
OSS,01-01,2
OSS,02-01,1
OSTK,01-01,44
OSTK,02-01,40
OSTK,03-01,9
OSTK,04-01,4
OSTK,05-01,4
OSTK,06-01,1
OSTK,09-01,2
OSTK,12-01,6
OSTR,04-01,2
OTGLY,03-01,1
OTIS,02-01,2
OTLK,02-01,2
OTLK,04-01,1
OTLY,06-01,9
OTLY,07-01,16
OTLY,08-01,2
OTLY,09-01,4
OTLY,10-01,3
OTRK,02-01,5
OTRK,04-01,1
OTRK,06-01,9
OTRK,08-01,1
OTRK,09-01,4
OUNZ,04-01,1
OUSA,02-01,1
OUST,04-01,3
OUST,06-01,1
OUST,08-01,2
OUT,01-01,304
OUT,12-01,14
OVID,03-01,1
OVID,06-01,1
OVV,02-01,1
OVV,06-01,2
OVV,07-01,2
OWL,06-01,1
OXSQ,05-01,1
OXY,01-01,24
OXY,02-01,26
OXY,03-01,17
OXY,04-01,11
OXY,05-01,9
OXY,06-01,14
OXY,07-01,3
OXY,08-01,3
OXY,09-01,9
OXY,12-01,2
OZON,01-01,4
OZON,02-01,1
OZON,04-01,1
OZSC,02-01,2
OZSC,06-01,1
PAA,02-01,4
PAA,03-01,3
PAA,05-01,2
PAA,06-01,20
PAAS,01-01,8
PAAS,02-01,8
PAAS,04-01,3
PAAS,05-01,5
PAAS,07-01,1
PAC,01-01,2
PAC,02-01,3
PAC,03-01,5
PAC,04-01,1
PAC,06-01,1
PACB,01-01,28
PACB,02-01,14
PACB,03-01,6
PACB,05-01,1
PACB,06-01,5
PACB,12-01,4
PACE,02-01,2
PACK,01-01,2
PACK,02-01,10
PACK,04-01,1
PACK,06-01,2
PAGP,04-01,1
PAGP,05-01,3
PAGP,06-01,4
PALL,03-01,2
PALL,06-01,2
PANW,02-01,9
PANW,06-01,1
PANW,08-01,3
PANW,09-01,1
PANW,12-01,6
PAR,04-01,1
PAR,06-01,1
PATH,04-01,8
PATH,05-01,2
PATH,06-01,6
PATH,07-01,4
PATH,08-01,1
PATH,09-01,11
PATH,10-01,1
PAVE,01-01,2
PAVE,02-01,1
PAVE,04-01,3
PAVE,05-01,1
PAVE,06-01,8
PAVE,07-01,2
PAVE,08-01,3
PAWZ,03-01,1
PAX,02-01,1
PAX,05-01,1
PAY,06-01,21
PAY,07-01,5
PAY,08-01,5
PAY,09-01,9
PAY,10-01,2
PAYA,03-01,1
PAYA,05-01,2
PAYA,08-01,22
PAYA,09-01,24
PAYA,10-01,3
PAYC,07-01,1
PAYO,07-01,8
PAYO,08-01,1
PAYO,10-01,2
PAYS,01-01,4
PAYS,02-01,5
PAYS,03-01,2
PAYS,04-01,1
PB,01-01,4
PB,02-01,21
PB,03-01,20
PB,04-01,2
PB,05-01,4
PB,06-01,3
PBA,02-01,6
PBA,06-01,8
PBA,07-01,2
PBD,01-01,10
PBD,02-01,2
PBD,04-01,2
PBF,02-01,3
PBF,03-01,1
PBF,04-01,2
PBF,05-01,1
PBF,08-01,6
PBF,10-01,2
PBI,01-01,14
PBI,02-01,3
PBI,03-01,1
PBI,09-01,1
PBR,01-01,2
PBR,02-01,21
PBR,03-01,42
PBR,04-01,1
PBR,05-01,3
PBR,06-01,5
PBR,07-01,1
PBR,08-01,1
PBR,09-01,1
PBR,10-01,1
PBS,01-01,2
PBS,02-01,3
PBS,03-01,6
PBS,05-01,2
PBS,06-01,3
PBSM,02-01,6
PBTS,06-01,6
PBTS,07-01,1
PBTS,09-01,1
PBW,01-01,40
PBW,02-01,8
PBW,03-01,1
PBW,04-01,3
PCAR,02-01,6
PCAR,03-01,3
PCAR,04-01,1
PCB,02-01,1
PCG,01-01,38
PCG,02-01,48
PCG,03-01,1
PCG,04-01,11
PCG,06-01,4
PCG,12-01,4
PCH,01-01,2
PCI,05-01,2
PCI,12-01,2
PCM,01-01,4
PCOR,08-01,3
PCT,05-01,3
PD,02-01,1
PD,03-01,4
PD,04-01,3
PD,05-01,2
PD,06-01,4
PD,07-01,3
PD,08-01,2
PD,09-01,9
PDBC,03-01,1
PDBC,05-01,1
PDD,01-01,26
PDD,03-01,3
PDD,04-01,2
PDD,05-01,1
PDD,06-01,5
PDD,07-01,11
PDD,08-01,8
PDD,09-01,5
PDD,10-01,8
PDD,12-01,10
PDN,04-01,1
PDN,05-01,1
PDPR,02-01,1
PDT,01-01,96
PDT,02-01,46
PDT,03-01,72
PDT,04-01,32
PDT,05-01,20
PDT,06-01,21
PDT,08-01,15
PDT,09-01,24
PDT,12-01,10
PE,01-01,70
PE,12-01,18
PEAK,01-01,20
PEAK,02-01,15
PEAK,03-01,9
PEAK,04-01,6
PEAK,05-01,3
PEAK,06-01,2
PEB,03-01,1
PED,06-01,1
PEG,01-01,14
PEG,02-01,19
PEG,03-01,2
PEG,05-01,4
PEG,06-01,18
PEG,07-01,1
PEG,08-01,5
PEG,09-01,1
PEGA,12-01,2
PEI,03-01,2
PEI,06-01,7
PEIX,01-01,2
PEN,03-01,2
PEN,04-01,1
PEN,09-01,5
PEN,12-01,2
PENN,01-01,44
PENN,02-01,38
PENN,03-01,69
PENN,04-01,42
PENN,05-01,18
PENN,06-01,15
PENN,07-01,8
PENN,08-01,29
PENN,09-01,5
PENN,10-01,1
PENN,12-01,14
PEO,01-01,2
PEP,01-01,6
PEP,02-01,17
PEP,03-01,7
PEP,05-01,5
PEP,07-01,6
PEP,08-01,3
PEP,10-01,3
PEP,12-01,6
PERI,01-01,8
PERI,03-01,2
PERI,12-01,28
PETQ,03-01,1
PETS,02-01,1
PETS,03-01,1
PETS,06-01,8
PETS,09-01,1
PEX,02-01,3
PEX,03-01,4
PEY,02-01,2
PFC,01-01,2
PFC,08-01,1
PFE,01-01,50
PFE,02-01,49
PFE,03-01,18
PFE,04-01,22
PFE,05-01,19
PFE,06-01,9
PFE,07-01,18
PFE,08-01,194
PFE,09-01,24
PFE,10-01,7
PFE,12-01,68
PFF,02-01,2
PFG,01-01,2
PFGC,03-01,1
PFGC,06-01,1
PFIE,02-01,1
PFIX,05-01,2
PFMT,03-01,1
PFPT,04-01,1
PFS,04-01,1
PFSI,03-01,3
PFSI,05-01,6
PFSI,06-01,3
PFSI,08-01,1
PG,01-01,58
PG,02-01,60
PG,03-01,19
PG,04-01,12
PG,05-01,5
PG,06-01,6
PG,07-01,4
PG,08-01,3
PG,09-01,3
PGEN,02-01,2
PGEN,06-01,3
PGM,05-01,3
PGNY,05-01,1
PGP,03-01,1
PGR,01-01,8
PGR,06-01,1
PGR,07-01,1
PGR,08-01,2
PGR,10-01,1
PGX,06-01,2
PH,01-01,10
PH,02-01,6
PH,03-01,8
PH,04-01,1
PH,06-01,2
PH,07-01,1
PH,09-01,3
PH,10-01,1
PHAT,03-01,1
PHAT,04-01,1
PHB,04-01,1
PHB,06-01,2
PHD,01-01,12
PHD,02-01,11
PHD,03-01,11
PHD,05-01,3
PHD,06-01,2
PHG,02-01,1
PHI,02-01,2
PHM,01-01,2
PHM,06-01,2
PHM,07-01,2
PHO,02-01,1
PHO,08-01,1
PHOT,02-01,1
PHOT,06-01,1
PHX,01-01,2
PHYS,02-01,2
PHYS,03-01,1
PHYS,04-01,3
PHYS,05-01,10
PI,01-01,2
PI,02-01,2
PI,06-01,1
PI,07-01,5
PI,09-01,2
PICK,01-01,32
PICK,02-01,21
PICK,03-01,20
PICK,04-01,6
PICK,05-01,4
PICK,06-01,7
PIE,01-01,2
PII,02-01,1
PII,03-01,1
PII,05-01,2
PII,09-01,1
PILL,02-01,4
PILL,03-01,1
PILL,04-01,1
PIN,01-01,32
PIN,02-01,12
PIN,03-01,3
PIN,04-01,8
PIN,06-01,10
PING,01-01,2
PING,02-01,1
PING,03-01,1
PING,05-01,1
PING,08-01,1
PINS,01-01,30
PINS,02-01,32
PINS,03-01,10
PINS,04-01,25
PINS,05-01,26
PINS,06-01,6
PINS,07-01,21
PINS,08-01,26
PINS,09-01,8
PINS,12-01,6
PIPP,02-01,1
PIPR,01-01,2
PK,01-01,10
PK,02-01,1
PK,03-01,1
PK,05-01,1
PK,06-01,2
PKE,06-01,36
PLAN,01-01,24
PLAT,12-01,2
PLAY,01-01,58
PLAY,02-01,57
PLAY,03-01,39
PLAY,04-01,22
PLAY,05-01,16
PLAY,06-01,199
PLAY,07-01,6
PLAY,08-01,12
PLAY,09-01,7
PLAY,10-01,1
PLAY,12-01,2
PLBY,02-01,1
PLBY,03-01,6
PLBY,04-01,3
PLBY,05-01,5
PLBY,06-01,16
PLBY,07-01,6
PLBY,08-01,9
PLL,01-01,10
PLL,02-01,2
PLL,03-01,11
PLL,04-01,1
PLL,06-01,3
PLL,07-01,5
PLL,08-01,2
PLL,09-01,1
PLNHF,06-01,1
PLNT,01-01,4
PLNT,03-01,1
PLNT,05-01,1
PLNT,06-01,1
PLOW,02-01,4
PLPL,01-01,2
PLSE,03-01,1
PLT,02-01,3
PLT,03-01,8
PLTR,01-01,9818
PLTR,02-01,5098
PLTR,03-01,3238
PLTR,04-01,2440
PLTR,05-01,2057
PLTR,06-01,1212
PLTR,07-01,301
PLTR,08-01,623
PLTR,09-01,288
PLTR,10-01,202
PLTR,12-01,2192
PLUG,01-01,1170
PLUG,02-01,137
PLUG,03-01,109
PLUG,04-01,119
PLUG,05-01,101
PLUG,06-01,70
PLUG,07-01,11
PLUG,08-01,24
PLUG,09-01,13
PLUG,12-01,24
PLUS,01-01,212
PLUS,02-01,35
PLUS,03-01,13
PLUS,04-01,8
PLUS,05-01,3
PLUS,06-01,8
PLUS,07-01,2
PLX,04-01,1
PLYA,06-01,7
PML,03-01,1
PMT,06-01,1
PNC,01-01,2
PNC,02-01,2
PNC,03-01,1
PNC,04-01,1
PNW,01-01,2
PNW,03-01,1
PNW,04-01,3
PNW,06-01,1
PNW,08-01,1
PNW,09-01,4
POAHY,03-01,2
POAHY,06-01,1
PODD,02-01,1
PODD,05-01,1
PODD,06-01,1
POLA,01-01,8
POLA,06-01,2
POLY,08-01,1
POLY,09-01,1
PONGF,04-01,1
POOL,01-01,2
POOL,02-01,2
POOL,03-01,5
POOL,04-01,2
POOL,05-01,1
POOL,07-01,1
POOL,08-01,2
POOL,09-01,1
POR,02-01,1
POR,03-01,1
POSH,02-01,1
POSH,04-01,3
POSH,05-01,3
POSH,06-01,8
POSH,07-01,2
POSH,08-01,8
POSH,10-01,1
POST,01-01,172
POST,02-01,147
POST,03-01,48
POST,04-01,15
POST,05-01,13
POST,06-01,27
POST,08-01,6
POST,09-01,1
POST,12-01,2
POTX,02-01,20
POTX,03-01,10
POTX,04-01,1
POTX,05-01,1
POTX,06-01,3
POW,03-01,10
POW,04-01,4
POW,05-01,5
POW,06-01,9
POWI,01-01,4
POWW,01-01,6
POWW,02-01,1
POWW,03-01,5
POWW,05-01,7
POWW,06-01,1
POWW,08-01,3
PPA,02-01,2
PPA,04-01,2
PPBT,02-01,1
PPBT,06-01,1
PPC,01-01,6
PPC,03-01,1
PPC,05-01,2
PPG,01-01,2
PPG,04-01,2
PPG,07-01,1
PPJE,03-01,1
PPL,01-01,10
PPL,02-01,6
PPL,03-01,22
PPL,04-01,1
PPL,06-01,4
PPL,09-01,4
PPLT,02-01,1
PPLT,03-01,2
PPLT,06-01,3
PPR,02-01,1
PPT,01-01,2
PPT,03-01,1
PPT,04-01,2
PPT,05-01,1
PPT,12-01,2
PQG,03-01,1
PRA,04-01,1
PRCH,02-01,6
PRCH,09-01,3
PRFX,08-01,1
PRIM,01-01,2
PRLB,02-01,2
PRLB,03-01,1
PRLB,04-01,6
PRLB,05-01,1
PRLB,06-01,1
PRNT,01-01,4
PRNT,02-01,8
PRNT,03-01,13
PRNT,04-01,3
PRO,01-01,10
PRO,02-01,18
PRO,03-01,5
PRO,04-01,2
PRO,05-01,1
PRO,06-01,5
PRO,12-01,6
PROG,08-01,2
PROG,09-01,1
PROG,10-01,8
PROS,01-01,10
PRPH,04-01,1
PRPL,01-01,84
PRPL,02-01,64
PRPL,03-01,58
PRPL,04-01,19
PRPL,05-01,14
PRPL,06-01,177
PRPL,07-01,23
PRPL,08-01,6
PRPL,09-01,17
PRPL,10-01,6
PRPL,12-01,24
PRPO,05-01,7
PRPO,06-01,3
PRSP,01-01,20
PRT,01-01,2
PRT,02-01,1
PRTA,06-01,3
PRTA,07-01,3
PRTS,07-01,1
PRTY,03-01,1
PRTY,06-01,2
PRVB,04-01,2
PRYMY,01-01,2
PSA,01-01,154
PSA,02-01,118
PSA,03-01,50
PSA,04-01,10
PSA,05-01,6
PSA,06-01,26
PSA,07-01,12
PSA,08-01,9
PSA,09-01,8
PSA,10-01,3
PSA,12-01,10
PSAC,01-01,2
PSC,06-01,1
PSCC,02-01,2
PSCD,02-01,6
PSCE,02-01,1
PSEC,01-01,6
PSEC,02-01,5
PSEC,03-01,5
PSEC,05-01,8
PSEC,06-01,2
PSEC,12-01,2
PSFE,04-01,130
PSFE,05-01,94
PSFE,06-01,242
PSFE,07-01,16
PSFE,08-01,63
PSFE,09-01,36
PSFE,10-01,15
PSI,02-01,1
PSI,03-01,2
PSI,05-01,2
PSLV,01-01,2
PSLV,02-01,320
PSLV,03-01,78
PSLV,04-01,53
PSLV,05-01,93
PSLV,06-01,19
PSLV,07-01,1
PSLV,08-01,1
PSN,01-01,10
PSN,02-01,4
PSN,03-01,1
PSN,06-01,2
PSN,07-01,2
PSN,12-01,10
PSP,03-01,1
PSQ,02-01,2
PSQ,07-01,1
PST,01-01,58
PST,02-01,12
PST,03-01,17
PST,04-01,5
PST,05-01,3
PST,06-01,11
PST,12-01,2
PSTG,02-01,10
PSTG,07-01,2
PSTH,01-01,368
PSTH,02-01,47
PSTH,03-01,14
PSTH,04-01,3
PSTH,05-01,1
PSTH,06-01,1
PSTH,07-01,3
PSTH,12-01,352
PSX,01-01,4
PSX,02-01,5
PSX,03-01,2
PSX,04-01,1
PSX,09-01,1
PSXP,02-01,6
PSXP,03-01,3
PSXP,09-01,1
PSY,06-01,1
PTC,01-01,2
PTC,06-01,1
PTE,02-01,1
PTE,03-01,1
PTEN,01-01,2
PTH,02-01,2
PTIX,05-01,2
PTIX,06-01,1
PTON,01-01,90
PTON,02-01,33
PTON,03-01,20
PTON,04-01,57
PTON,05-01,73
PTON,06-01,12
PTON,07-01,22
PTON,08-01,31
PTON,09-01,18
PTON,12-01,26
PTR,12-01,2
PTRA,06-01,9
PTRA,07-01,12
PTRA,08-01,53
PTRA,09-01,13
PTRA,10-01,1
PTY,09-01,1
PTY,12-01,2
PUBM,01-01,2
PUBM,03-01,2
PUBM,04-01,2
PUBM,05-01,10
PUBM,06-01,26
PUBM,07-01,42
PUBM,08-01,19
PUMP,12-01,24
PV,04-01,2
PV,05-01,1
PVAC,06-01,1
PVG,03-01,1
PVH,01-01,2
PVH,09-01,11
PVSP,04-01,1
PW,01-01,2
PW,02-01,3
PWC,02-01,1
PWC,06-01,1
PWR,03-01,1
PWR,05-01,1
PWR,06-01,1
PWR,08-01,2
PWR,09-01,1
PXD,05-01,1
PY,01-01,8
PY,03-01,1
PY,04-01,1
PY,06-01,1
PYPL,01-01,14
PYPL,02-01,46
PYPL,03-01,9
PYPL,04-01,18
PYPL,05-01,16
PYPL,06-01,12
PYPL,07-01,11
PYPL,08-01,10
PYPL,09-01,5
PYPL,12-01,4
PYR,03-01,1
PYR,04-01,2
PYR,05-01,2
PYR,06-01,10
PZD,12-01,2
PZG,06-01,1
PZOO,01-01,22
PZZA,02-01,4
PZZA,03-01,1
PZZA,05-01,7
PZZA,07-01,1
PZZA,08-01,1
QBIO,02-01,1
QCLN,01-01,78
QCLN,02-01,8
QCLN,03-01,3
QCLN,05-01,1
QCLN,12-01,6
QCOM,01-01,28
QCOM,02-01,32
QCOM,03-01,12
QCOM,04-01,6
QCOM,05-01,9
QCOM,06-01,5
QCOM,07-01,7
QCOM,08-01,1
QCOM,09-01,3
QCOM,10-01,3
QD,03-01,1
QD,07-01,1
QDEL,02-01,5
QDEL,03-01,3
QDEL,05-01,2
QDEL,06-01,3
QDEL,07-01,1
QED,01-01,4
QFIN,03-01,1
QFIN,05-01,1
QFIN,06-01,3
QFIN,07-01,9
QFIN,08-01,4
QLD,04-01,1
QLD,05-01,1
QLYS,12-01,2
QQQ,01-01,88
QQQ,02-01,87
QQQ,03-01,139
QQQ,04-01,71
QQQ,05-01,98
QQQ,06-01,97
QQQ,07-01,129
QQQ,08-01,74
QQQ,09-01,85
QQQ,10-01,22
QQQ,12-01,10
QQQJ,01-01,50
QQQJ,02-01,17
QQQJ,03-01,49
QQQJ,04-01,6
QQQJ,06-01,1
QQQJ,08-01,1
QQQJ,09-01,2
QQQJ,12-01,6
QQQM,08-01,2
QQQM,09-01,2
QRFT,02-01,1
QRTEA,01-01,4
QRTEA,04-01,1
QRVO,02-01,3
QS,01-01,322
QS,02-01,54
QS,03-01,18
QS,04-01,47
QS,05-01,28
QS,06-01,43
QS,07-01,54
QS,08-01,31
QS,09-01,35
QS,10-01,1
QS,12-01,70
QSI,06-01,3
QSR,02-01,1
QSR,03-01,1
QSR,04-01,1
QSR,06-01,5
QSR,07-01,4
QTR,09-01,1
QUAD,02-01,1
QUAD,03-01,2
QUAD,06-01,4
QUIK,02-01,1
QYLD,01-01,4
QYLD,05-01,7
QYLD,08-01,1
QYLD,09-01,16
R,02-01,2
R,04-01,1
R,08-01,1
RA,01-01,4
RA,03-01,2
RA,04-01,1
RA,06-01,17
RA,10-01,2
RACE,01-01,6
RACE,02-01,8
RACE,03-01,1
RACE,04-01,2
RACE,06-01,6
RACE,07-01,1
RACE,08-01,1
RAD,01-01,10
RAD,02-01,38
RAD,03-01,9
RAD,04-01,17
RAD,05-01,1
RAD,06-01,95
RAD,07-01,9
RAD,08-01,1
RAD,09-01,1
RAIL,03-01,3
RAIL,04-01,1
RAIL,05-01,4
RAIN,05-01,1
RAIN,06-01,10
RAIN,08-01,2
RALS,02-01,6
RAM,07-01,4
RAM,08-01,1
RAMP,01-01,2
RAMP,03-01,1
RAMP,12-01,4
RAND,04-01,1
RARE,02-01,1
RARE,03-01,1
RARE,04-01,1
RARE,06-01,1
RARE,08-01,1
RARE,09-01,2
RAVE,03-01,1
RAVI,02-01,10
RAVI,03-01,1
RAVN,01-01,14
RAVN,02-01,10
RAVN,05-01,1
RAVN,12-01,2
RAZFF,03-01,2
RBA,03-01,1
RBA,04-01,2
RBA,05-01,2
RBA,08-01,2
RBAC,01-01,4
RBC,01-01,376
RBC,02-01,73
RBC,03-01,13
RBC,04-01,30
RBC,05-01,6
RBC,06-01,6
RBLX,03-01,223
RBLX,04-01,34
RBLX,05-01,141
RBLX,06-01,31
RBLX,07-01,38
RBLX,08-01,25
RBLX,09-01,15
RBOT,09-01,2
RBOT,10-01,1
RC,01-01,1184
RC,02-01,250
RC,03-01,210
RC,04-01,100
RC,05-01,16
RC,06-01,29
RC,07-01,3
RC,08-01,5
RC,09-01,5
RC,12-01,74
RCA,02-01,1
RCA,04-01,1
RCA,05-01,1
RCAT,06-01,2
RCAT,09-01,1
RCB,01-01,2
RCG,03-01,1
RCI,02-01,2
RCKT,06-01,1
RCKT,12-01,6
RCL,01-01,24
RCL,02-01,25
RCL,03-01,19
RCL,04-01,6
RCL,05-01,4
RCL,06-01,18
RCL,07-01,3
RCL,09-01,2
RCL,12-01,2
RCON,06-01,1
RDFN,02-01,31
RDFN,05-01,15
RDFN,06-01,2
RDHL,03-01,1
RDI,04-01,1
RDIV,02-01,1
RDUS,01-01,2
RDW,09-01,3
RDY,01-01,4
RE,01-01,230
RE,12-01,8
REAL,01-01,124
REAL,02-01,195
REAL,03-01,89
REAL,04-01,38
REAL,05-01,29
REAL,06-01,58
REAL,07-01,23
REAL,08-01,13
REAL,09-01,13
REAL,10-01,3
REAL,12-01,6
REC,01-01,4
REC,02-01,2
RECAF,01-01,4
RECAF,05-01,1
RECAF,06-01,1
RECAF,07-01,1
REED,02-01,2
REFR,01-01,2
REG,03-01,1
REG,12-01,4
REGI,01-01,16
REGI,02-01,5
REGI,08-01,2
REGI,12-01,2
REGN,01-01,12
REGN,02-01,5
REGN,03-01,6
REGN,04-01,3
REGN,05-01,20
REGN,12-01,2
REI,01-01,2
REI,02-01,1
REI,04-01,1
REI,06-01,2
REI,07-01,1
REI,10-01,1
REIT,03-01,17
REIT,04-01,8
REIT,05-01,6
REIT,06-01,23
REIT,07-01,5
REIT,08-01,5
REIT,09-01,2
REK,01-01,2
REM,01-01,2
REM,03-01,1
REM,04-01,1
REM,06-01,1
REML,01-01,2
REML,03-01,1
REML,09-01,1
REMX,01-01,4
REMX,02-01,1
REPX,03-01,7
RES,02-01,7
RES,03-01,2
RES,04-01,1
RES,05-01,1
RES,06-01,1
RES,07-01,1
RES,12-01,2
RESP,04-01,1
RETA,01-01,4
RETA,03-01,1
RETA,04-01,2
RETL,03-01,1
RETL,06-01,2
RETO,02-01,1
RETO,03-01,2
REV,01-01,4
REV,02-01,7
REV,03-01,4
REV,04-01,1
REV,06-01,6
REV,08-01,1
REW,05-01,1
REX,01-01,4
REYN,05-01,4
REZI,06-01,2
RF,01-01,2
RF,02-01,2
RF,03-01,3
RF,04-01,1
RF,05-01,2
RF,06-01,3
RF,09-01,2
RFP,02-01,5
RFP,04-01,5
RFP,05-01,1
RGEN,05-01,5
RGLD,04-01,2
RGLS,06-01,1
RGNX,09-01,1
RGNX,10-01,1
RGR,01-01,12
RGR,02-01,1
RGR,03-01,5
RGR,04-01,1
RGR,05-01,3
RGR,06-01,3
RGR,08-01,1
RHE,05-01,2
RHI,01-01,2
RHS,01-01,2
RHS,02-01,4
RHS,03-01,7
RICE,01-01,2
RICE,02-01,1
RICE,06-01,1
RICE,10-01,1
RICK,01-01,2
RICK,02-01,4
RICK,03-01,2
RICK,04-01,4
RICK,05-01,1
RICK,06-01,1
RICK,08-01,2
RICK,12-01,2
RIDE,01-01,192
RIDE,12-01,8
RIG,02-01,11
RIG,03-01,37
RIG,05-01,4
RIG,06-01,33
RIG,07-01,55
RIG,08-01,3
RIGL,06-01,2
RIGS,01-01,2
RILY,03-01,7
RILY,04-01,2
RING,01-01,18
RING,03-01,3
RING,04-01,3
RING,05-01,1
RIO,01-01,4
RIO,02-01,4
RIO,05-01,2
RIO,06-01,1
RIOT,01-01,78
RIOT,02-01,222
RIOT,03-01,78
RIOT,04-01,97
RIOT,05-01,90
RIOT,06-01,24
RIOT,07-01,18
RIOT,08-01,12
RIOT,09-01,14
RIOT,10-01,28
